ProductURL,Cat
http://www.ocado.com/webshop/product/LOreal-Paris-Studio-Line-Matt-Messy-Salt-Spray/77872011,"Female Styling"
http://www.ocado.com/webshop/product/LOreal-Elnett-Hairspray-Volume-Extra-Strength/226296011,"Female Styling"
http://www.ocado.com/webshop/product/TRESemm-Volume--Lift-Extra-Body-Mousse/71904011,"Female Styling"
http://www.ocado.com/webshop/product/Studio-Line-Go-Create-Sculpting-Spritz/226384011,"Female Styling"
http://www.ocado.com/webshop/product/TRESemme-Texture-Style-Backcomb-Dust/83321011,"Female Styling"
http://www.ocado.com/webshop/product/LOreal-Elvive-Styliste-Mousse-Natural-Volume/226311011,"Female Styling"
http://www.ocado.com/webshop/product/LOreal-Extraordinary-Oil-Mist-for-Fine-Hair/99581011,"Female Styling"
http://www.ocado.com/webshop/product/Regaine-Men-Foam-5/60709011,"Hair Loss"
http://www.ocado.com/webshop/product/Viviscal-Shampoo/72544011,"Hair Loss"
http://www.ocado.com/webshop/product/LOreal-ElviveTriple-Resist-Men-Aminexil-Kit/99596011,"Hair Loss"
http://www.ocado.com/webshop/product/Viviscal-Volumising-Hair-Fibres--Brunette/72588011,"Hair Loss"
http://www.ocado.com/webshop/product/Viviscal-Maximum-Strength/72590011,"Hair Loss"
http://www.ocado.com/webshop/product/Viviscal-Volumising-Hair-Fibres--Blonde/72589011,"Hair Loss"
http://www.ocado.com/webshop/product/Viviscal-Volumising-Hair-Fibres--Light-Brown/72587011,"Hair Loss"
http://www.ocado.com/webshop/product/Batiste-Original-Dry-Shampoo/67122011,"Dry Shampoo"
http://www.ocado.com/webshop/product/Batiste-Dry-Shampoo-Blush/92279011,"Dry Shampoo"
http://www.ocado.com/webshop/product/Timotei-Pure-Dry-Shampoo/74568011,"Dry Shampoo"
http://www.ocado.com/webshop/product/Dove-Refresh--Care-Dry-Shampoo/214016011,"Dry Shampoo"
http://www.ocado.com/webshop/product/TRESemme-Instant-Refresh-Volumising-Dry-Shampoo/217212011,"Dry Shampoo"
http://www.ocado.com/webshop/product/Cussons-Mum--Me-New-Mum-Skip-a-Wash-Dry-Shampoo/86855011,"Dry Shampoo"
http://www.ocado.com/webshop/product/Pure-Hair-Thick-Black-Hairbands/81770011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Thick-Brown-Hairbands/81756011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Thin-Snagease-Bands/81768011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Brown-Grips/81771011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Pocket-Comb/81773011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Thick-Blonde-Hairbands/81750011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Thick-Colour-Hairbands/81763011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Value-Cushion-Brush/81772011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Thin-Brown-Hairbands/81779011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Black-Grips/81791011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Andrew-Barton-Strictly-No-Knots-Comb/81783011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Chenille-Scrunchies/81760011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Brown-Snappers/81794011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Crystal-Barrette/81785011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Value-Styling-Brush/81776011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-6cm-Duo-Claws/81792011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Black-Claw/81761011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Black-Snappers/81751011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Pure-Hair-Professional-Paddle-Brush/81766011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Medi-Hair-Nit-Comb/82331011,"Brushes & Accessories"
http://www.ocado.com/webshop/product/Head--Shoulders-Thick--Strong-Shampoo-Plus-Conditioner/201149011,"2 in 1"
http://www.ocado.com/webshop/product/VO5-Extreme-Style-Clean-Up-2-in-1-Shampoo/88878011,"2 in 1"
http://www.ocado.com/webshop/product/Head--Shoulders-Thick--Strong-Shampoo-Plus-Conditioner/201152011,"2 in 1"
http://www.ocado.com/webshop/product/VO5-Extreme-Style-Flake-Off-2in1-Shampoo--Conditioner/88877011,"2 in 1"
http://www.ocado.com/webshop/product/Brylcreem-Wax/53246011,"Male Styling"
http://www.ocado.com/webshop/product/Brylcreem-Light-Glossy-Hold-Protein-Enriched/53343011,"Male Styling"
http://www.ocado.com/webshop/product/Shockwaves-Ulitmate-Effects-Texturising-Matt-Clay/62411011,"Male Styling"
http://www.ocado.com/webshop/product/Shockwaves-ReCreate-Styling-Putty/62408011,"Male Styling"
http://www.ocado.com/webshop/product/VO5-Extreme-Style-Surf-Style-Texturising-Paste/56328011,"Male Styling"
http://www.ocado.com/webshop/product/Shockwaves-Ultimate-Effects-Texturising-Gum/62415011,"Male Styling"
http://www.ocado.com/webshop/product/Tommyguns-Moulding-Texturing-Paste/48753011,"Male Styling"
http://www.ocado.com/webshop/product/Organic-Children-Lavender-Shampoo/66961011,"Children's"
http://www.ocado.com/webshop/product/Childs-Farm-Groomed-to-perfection-Shampoo-for-luscious-locks/84459011,"Children's"
http://www.ocado.com/webshop/product/Cussons-Mum--Me-Baby-Ultra-Mild-Shampoo/86864011,"Children's"
http://www.ocado.com/webshop/product/Johnsons-Baby-Easy-Rinse-Foaming-Shampoo/88953011,"Children's"
http://www.ocado.com/webshop/product/Vosene-Kids-Extra-Shine-Detangler-Spray-with-Head-Lice-Repellent/66834011,"Children's"
http://www.ocado.com/webshop/product/Vosene-2-in-1-Shampoo/66097011,"Children's"
http://www.ocado.com/webshop/product/Baby-Shampoo-Waitrose/27871011,"Children's"
http://www.ocado.com/webshop/product/Vosene-Kids-3-in-1-Leave-in-Spray-Head-Lice-Repellent/66833011,"Children's"
http://www.ocado.com/webshop/product/Johnsons-Baby-Camomile-Shampoo/26050011,"Children's"
http://www.ocado.com/webshop/product/Daniel-Galvin-Dubble-Trubble-2in1-Watermelon-Shampoo-and-Bodywash/95003011,"Children's"
http://www.ocado.com/webshop/product/Jason-Kids-Only-Shampoo/84651011,"Children's"
http://www.ocado.com/webshop/product/Attitude-Eco-Kids-Hypoallergenic-Hand-Wash/66594011,"Children's"
http://www.ocado.com/webshop/product/Organic-Children-Citrus--Aloe-Vera-Shampoo/74295011,"Children's"
http://www.ocado.com/webshop/product/Daniel-Galvin-Dubble-Trubble-2in1-Cool-Cucumber-Shampoo-and-Bodywash/98969011,"Children's"
http://www.ocado.com/webshop/product/Daniel-Galvin-Dubble-Trubble-2in1-Strawberry-Shampoo-and-Bodywash/95001011,"Children's"
http://www.ocado.com/webshop/product/Green-People-Organic-Children-Berry-Smoothie-Conditioner/213981011,"Children's"
http://www.ocado.com/webshop/product/Jason-Kids-Only-Conditioner/84656011,"Children's"
http://www.ocado.com/webshop/product/Green-People-Organic-Children-Berry-Smoothie-Shampoo/213980011,"Children's"
http://www.ocado.com/webshop/product/School-Essentials-Headband--Snapper-Set--Navy/82333011,"Children's"
http://www.ocado.com/webshop/product/Attitude-Eco-Kid-Hypoallergenic-Conditioner/66598011,"Children's"
http://www.ocado.com/webshop/product/Nice-N-Easy-Root-Touch-Up-Dark-Blonde-7/59693011,"Hair Colourants & Dye"
http://www.ocado.com/webshop/product/Nice-N-Easy-Perfect-10-Medium-Brown-5/59689011,"Hair Colourants & Dye"
http://www.ocado.com/webshop/product/Just-for-Men-for-Natural-Medium-Brown-Hair-Colour/48412011,"Hair Colourants & Dye"
http://www.ocado.com/webshop/product/Just-for-Men-Dark-Brown--Black-Hair-Colour/48411011,"Hair Colourants & Dye"
