ProductURL,Cat
http://www.boots.com/en/Toni-Guy-Creative-Style-Spray-Wax-150ml_1308165/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Nourish-Conditioner-for-Blonde-Hair-250ml_1234299/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Creative-Extreme-Hold-Hairspray-250ml_1234343/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Nourish-Conditioner-for-Brunette-Hair-250ml_1234301/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Glamour-Moisturising-Shine-Spray-150ml_1234333/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Prep-Heat-Protection-Mist-150ml_1234335/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Nourish-Conditioner-for-Fine-Hair-250ml_1234293/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Nourish-Reconstruction-Mask-200ml_1234303/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Glamour-Volume-Plumping-Whip-90ml-_1308167/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-Cleanse-Shampoo-for-Dry-Hair-250ml_1234285/,"Professional Haircare"
http://www.boots.com/en/Neutrogena-T-Gel-Therapeutic-Shampoo-250ml_1056/,"Shampoo & Conditioners"
http://www.boots.com/en/Valera-Professional-Metal-Master-2000-Light-Hairdryer-2000W_1281808/,"Hair Styling"
http://www.boots.com/en/Neutrogena-T-Gel-Therapeutic-Shampoo-125ml_867575/,"Shampoo & Conditioners"
http://www.boots.com/en/Neutrogena-T-Gel-2-in-1-Dandruff-Shampoo-Plus-Conditioner-250ml_1421978/,"Shampoo & Conditioners"
http://www.boots.com/en/Neutrogena-T-Gel-Shampoo-Greasy-hair-250ml_1054/,"Shampoo & Conditioners"
http://www.boots.com/en/Neutrogena-T-Gel-Anti-Dandruff-Dermatological-Shampoo-for-Dry-Hair_228752/,"Shampoo & Conditioners"
http://www.boots.com/en/Valera-I-F-N-Digital-Ionic-2000W-Hairdryer_1281814/,"Hair Styling"
http://www.boots.com/en/Valera-Professional-SwissNano-9200-2000W-Hairdryer_1281812/,"Hair Styling"
http://www.boots.com/en/Valera-Professional-SwissNano-9200-2000W-Hairdryer_1281810/,"Hair Styling"
http://www.boots.com/en/Valera-SwissX-Digital-Professional-Hair-Straightener_1281820/,"Hair Styling"
