ProductURL,Cat
http://www.tesco.com/direct/thx-total-hair-experts-hold-tight-19mm-hair-curling-tong/215-8365.prd?pageLevel=&skuId=215-8365,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-root-boost-multi-styler/208-0195.prd?pageLevel=&skuId=208-0195,"Hair Accessories"
http://www.tesco.com/direct/leo-bancroft-long-hair-brush/350-7449.prd?pageLevel=&skuId=350-7449,"Hair Accessories"
http://www.tesco.com/direct/leo-bancroft-round-hair-brush/273-5445.prd?pageLevel=&skuId=273-5445,"Hair Accessories"
http://www.tesco.com/direct/remington-as1201-amaze-airstyler/208-3190.prd?pageLevel=&skuId=208-3190,"Hair Accessories"
http://www.tesco.com/direct/sassoon-ultimate-styler/211-6854.prd?pageLevel=&skuId=211-6854,"Hair Accessories"
http://www.tesco.com/direct/braun-satin-hair-7-br170-hair-brush-with-active-ions-and-iontec-technology/653-0707.prd?pageLevel=&skuId=653-0707,"Hair Accessories"
http://www.tesco.com/direct/wenko-massage-brush/319-1633.prd?pageLevel=&skuId=319-1633,"Hair Accessories"
http://www.tesco.com/direct/leo-bancroft-intensive-detox-shampoo/280-4752.prd?pageLevel=&skuId=280-4752,"Shampoo"
http://www.tesco.com/direct/calendula-shampoo-body-wash/361-4103.prd?pageLevel=&skuId=361-4103,"Shampoo"
http://www.tesco.com/direct/step-1-dandruff-relief-shampoo/170-9110.prd?pageLevel=&skuId=170-9110,"Shampoo"
http://www.tesco.com/direct/jf-sheer-blondecolour-renew-shampoo-250ml/736-1446.prd?pageLevel=&skuId=736-1446,"Shampoo"
http://www.tesco.com/direct/jf-sheer-blonde-mst-shampoo-light-50ml/417-5987.prd?pageLevel=&skuId=417-5987,"Shampoo"
http://www.tesco.com/direct/aloe-vera-herbal-shampoo/285-4662.prd?pageLevel=&skuId=285-4662,"Shampoo"
http://www.tesco.com/direct/john-frieda-luxurious-volume-thickening-shampoo-250ml/718-9235.prd?pageLevel=&skuId=718-9235,"Shampoo"
http://www.tesco.com/direct/peppermint-revitaliz-shamp-325ml/723-2748.prd?pageLevel=&skuId=723-2748,"Shampoo"
http://www.tesco.com/direct/rosemary-shampoo-jojoba-conditioner-duo/452-3773.prd?pageLevel=&skuId=336-2519,"Shampoo"
http://www.tesco.com/direct/naturtint-shampoo/218-8688.prd?pageLevel=&skuId=218-8688,"Shampoo"
http://www.tesco.com/direct/wild-rose-deodorant/259-3459.prd?pageLevel=&skuId=259-3459,"Shampoo"
http://www.tesco.com/direct/john-frieda-full-repair-full-body-shampoo-250ml/573-0538.prd?pageLevel=&skuId=573-0538,"Shampoo"
